,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns,YC_10_Year,YC_3_Month,YC_3_Month_Bond,YC_Spread,YC_Rec_Prob
873,1983-11-03,4.464758032271346,6.5869988988009265,4.087655574071304,0,5.122176668829163,1.9501867058225735,2.605648267484129,4.61512051684126,2.4458192610799534,6.116532097257847,2.9444389791664403,11.699114616302332,3.600321427132145,9.1828293915156,0.0,2.2874714551839976,2.4458192610799534,2.1564025828159643,2.1922779280945024,1.8228619324646815,-4.784174549460048
874,1983-11-10,4.467056883858457,6.5869988988009265,4.079230924412053,0,5.122176668829163,1.9501867058225735,2.605648267484129,4.61512051684126,2.4458192610799534,6.116532097257847,2.9444389791664403,11.699114616302332,3.600321427132145,9.1828293915156,0.0,2.2874714551839976,2.4458192610799534,2.1564025828159643,2.1922779280945024,1.8228619324646815,-4.784174549460048
875,1983-11-17,4.477336814478207,6.5869988988009265,4.0809215418899605,0,5.122176668829163,1.9501867058225735,2.605648267484129,4.61512051684126,2.4458192610799534,6.116532097257847,2.9444389791664403,11.699114616302332,3.600321427132145,9.1828293915156,0.0,2.2874714551839976,2.4458192610799534,2.1564025828159643,2.1922779280945024,1.8228619324646815,-4.784174549460048
876,1983-11-24,4.480740107609915,6.5869988988009265,4.0809215418899605,0,5.122176668829163,1.9501867058225735,2.605648267484129,4.61512051684126,2.4458192610799534,6.116532097257847,2.9444389791664403,11.699114616302332,3.600321427132145,9.1828293915156,0.0,2.2874714551839976,2.4458192610799534,2.1564025828159643,2.1922779280945024,1.8228619324646815,-4.784174549460048
877,1983-12-01,4.480740107609915,6.5869988988009265,4.0809215418899605,0,5.107156861086878,1.9544450515051506,2.6239436918052106,4.617098756853365,2.458733775483977,6.099533890576726,2.94706710157271,11.685671573133893,3.6160399079369787,9.202219486666563,0.0,2.286455711064162,2.458733775483977,2.1701959049483,2.2063814043691155,1.8265388226075123,-3.6061543654634853
878,1983-12-08,4.485259889315534,6.5869988988009265,4.08260930600368,0,5.107156861086878,1.9544450515051506,2.6239436918052106,4.617098756853365,2.458733775483977,6.099533890576726,2.94706710157271,11.685671573133893,3.6160399079369787,9.202219486666563,0.0,2.286455711064162,2.458733775483977,2.1701959049483,2.2063814043691155,1.8265388226075123,-3.6061543654634853
879,1983-12-15,4.487512142519859,6.5869988988009265,4.0758410906575415,0,5.107156861086878,1.9544450515051506,2.6239436918052106,4.617098756853365,2.458733775483977,6.099533890576726,2.94706710157271,11.685671573133893,3.6160399079369787,9.202219486666563,0.0,2.286455711064162,2.458733775483977,2.1701959049483,2.2063814043691155,1.8265388226075123,-3.6061543654634853
880,1983-12-22,4.489759334476764,6.5869988988009265,4.067315889834181,0,5.107156861086878,1.9544450515051506,2.6239436918052106,4.617098756853365,2.458733775483977,6.099533890576726,2.94706710157271,11.685671573133893,3.6160399079369787,9.202219486666563,0.0,2.286455711064162,2.458733775483977,2.1701959049483,2.2063814043691155,1.8265388226075123,-3.6061543654634853
881,1983-12-29,4.490881039585964,6.5869988988009265,4.060443010546419,0,5.107156861086878,1.9544450515051506,2.6239436918052106,4.617098756853365,2.458733775483977,6.099533890576726,2.94706710157271,11.685671573133893,3.6160399079369787,9.202219486666563,0.0,2.286455711064162,2.458733775483977,2.1701959049483,2.2063814043691155,1.8265388226075123,-3.6061543654634853
882,1984-01-05,4.4953553199808844,6.5869988988009265,4.053522567701846,0,5.10230248262208,1.958685340544036,2.6411978941143697,4.618086411254637,2.4706386779902956,6.093705201054529,2.950211758252182,11.683416988710567,3.6325736179028416,9.222312420157174,0.01980262729617973,2.286455711064162,2.4706386779902956,2.1972245773362196,2.234030673777628,1.8079134265825128,-3.794879193881302
